,Season,1stA,2ndA,3rdA,4thA,FinalA,MLA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,FinalB,MLB,TeamB,Date,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff
7229,2013,22.0,23.0,27.0,17.0,89.0,345.0,LALakers,V,29.0,23.0,2.5,15.0,23.0,90.0,-415.0,Detroit,1-31-2013,179.0,197.0,197.0,-7.0,-8.5,-1.0
7230,2013,20.0,24.0,26.0,20.0,90.0,-130.0,Dallas,V,27.0,17.0,94.0,27.0,25.0,96.0,110.0,Boston,1-31-2013,186.0,184.5,187.0,-1.0,2.0,-6.0
7231,2013,24.0,18.0,26.0,27.0,95.0,115.0,Cleveland,V,40.0,22.0,94.0,23.0,16.0,101.0,-135.0,Seattle,1-31-2013,196.0,196.5,192.0,4.5,-2.0,-6.0
7232,2013,18.0,16.0,21.0,29.0,84.0,285.0,SanAntonio,V,25.0,15.0,2.0,20.0,21.0,81.0,-335.0,Phoenix,1-31-2013,165.0,200.0,201.5,-7.5,-7.5,3.0
7233,2013,26.0,30.0,27.0,38.0,121.0,235.0,LALakers,V,23.0,28.0,6.0,26.0,24.0,101.0,-275.0,Toronto,2-01-2013,222.0,204.5,205.5,-5.5,-7.0,20.0
7234,2013,25.0,29.0,25.0,27.0,106.0,-190.0,Houston,V,23.0,30.0,101.5,26.0,24.0,103.0,160.0,Indiana,2-01-2013,209.0,198.0,202.5,4.0,4.0,3.0
7235,2013,11.0,27.0,29.0,29.0,96.0,-235.0,Utah,V,21.0,18.0,104.5,27.0,21.0,87.0,195.0,Washington,2-01-2013,183.0,201.0,200.5,4.5,5.5,9.0
7236,2013,33.0,26.0,28.0,21.0,108.0,-175.0,Orlando,V,33.0,27.0,99.5,24.0,22.0,106.0,155.0,Philadelphia,2-01-2013,214.0,198.5,196.5,3.5,4.0,2.0
7237,2013,23.0,20.0,27.0,24.0,94.0,-160.0,NewJersey,V,21.0,10.0,2.5,29.0,25.0,85.0,140.0,Miami,2-01-2013,179.0,189.0,193.0,4.5,3.0,9.0
7238,2013,27.0,29.0,15.0,12.0,83.0,265.0,LAClippers,V,20.0,32.0,6.0,31.0,21.0,104.0,-315.0,Minnesota,2-01-2013,187.0,187.0,188.0,-7.0,-7.0,-21.0
7239,2013,19.0,25.0,38.0,21.0,103.0,-140.0,NewOrleans,V,34.0,32.0,99.0,30.0,16.0,112.0,120.0,Sacramento,2-01-2013,215.0,204.0,203.5,3.5,2.5,-9.0
7240,2013,23.0,25.0,21.0,27.0,96.0,350.0,Charlotte,V,32.0,37.0,105.5,32.0,26.0,127.0,-420.0,GoldenState,2-01-2013,223.0,218.0,220.0,-9.0,-8.5,-31.0
7241,2013,28.0,21.0,20.0,12.0,88.0,290.0,NewYork,V,24.0,14.0,7.5,25.0,18.0,94.0,-350.0,Portland,2-01-2013,182.0,191.0,189.5,-8.0,-7.5,-6.0
7242,2013,34.0,24.0,36.0,27.0,121.0,-170.0,Orlando,V,34.0,26.0,106.5,25.0,30.0,115.0,150.0,Indiana,2-02-2013,236.0,212.5,214.5,3.5,3.5,6.0
7243,2013,18.0,20.0,26.0,28.0,92.0,250.0,NewJersey,V,25.0,30.0,101.5,24.0,25.0,104.0,-300.0,Atlanta,2-02-2013,196.0,187.5,191.0,-5.5,-7.0,-12.0
7244,2013,23.0,24.0,22.0,15.0,84.0,625.0,LAClippers,V,19.0,26.0,8.5,28.0,25.0,98.0,-825.0,Cleveland,2-02-2013,182.0,182.0,185.5,-8.5,-11.5,-14.0
7245,2013,25.0,28.0,30.0,27.0,110.0,-350.0,Utah,V,23.0,17.0,104.0,19.0,32.0,91.0,290.0,Memphis,2-02-2013,201.0,208.0,208.5,8.5,7.5,19.0
7246,2013,21.0,21.0,22.0,27.0,91.0,-315.0,Houston,V,20.0,17.0,92.0,24.0,22.0,83.0,265.0,Milwaukee,2-02-2013,174.0,187.5,183.5,5.5,7.0,8.0
7247,2013,32.0,35.0,20.0,14.0,101.0,850.0,Charlotte,V,27.0,30.0,12.0,25.0,35.0,117.0,-1300.0,Denver,2-02-2013,218.0,214.0,212.0,-12.0,-13.0,-16.0
7248,2013,15.0,23.0,23.0,24.0,85.0,145.0,NewYork,V,17.0,17.0,3.0,29.0,23.0,86.0,-165.0,Seattle,2-02-2013,171.0,200.0,201.5,-3.0,-3.5,-1.0
7249,2013,33.0,27.0,17.0,24.0,101.0,325.0,Chicago,V,31.0,32.0,4.0,15.0,27.0,105.0,-385.0,Sacramento,2-02-2013,206.0,200.0,199.0,-7.0,-8.0,-4.0
7250,2013,30.0,33.0,23.0,17.0,103.0,-160.0,LALakers,V,15.0,26.0,4.0,21.0,29.0,91.0,140.0,Washington,2-03-2013,194.0,203.5,204.0,5.0,3.0,12.0
7251,2013,14.0,24.0,13.0,16.0,67.0,210.0,Dallas,V,20.0,24.0,1.0,22.0,24.0,90.0,-250.0,Detroit,2-03-2013,157.0,186.0,183.5,-5.0,-5.5,-23.0
7252,2013,32.0,18.0,20.0,21.0,91.0,165.0,Philadelphia,V,14.0,30.0,4.0,28.0,24.0,96.0,-195.0,Atlanta,2-04-2013,187.0,189.5,187.5,-5.0,-4.5,-5.0
7253,2013,29.0,26.0,16.0,36.0,107.0,160.0,Dallas,V,16.0,25.0,5.5,23.0,34.0,98.0,-190.0,Orlando,2-04-2013,205.0,201.0,196.0,-2.5,-4.0,9.0
7254,2013,33.0,26.0,30.0,25.0,114.0,-450.0,Toronto,V,12.0,29.0,95.0,21.0,20.0,82.0,370.0,Miami,2-04-2013,196.0,191.5,195.5,7.5,9.0,32.0
7255,2013,31.0,20.0,28.0,24.0,103.0,225.0,LAClippers,V,30.0,30.0,0.5,14.0,20.0,94.0,-265.0,NewYork,2-04-2013,197.0,189.5,187.0,-5.5,-6.5,9.0
7256,2013,24.0,23.0,19.0,26.0,92.0,-260.0,Houston,V,18.0,24.0,94.5,21.0,23.0,86.0,220.0,Minnesota,2-04-2013,178.0,190.5,188.5,5.5,6.0,6.0
7257,2013,20.0,19.0,23.0,26.0,88.0,110.0,NewOrleans,V,21.0,29.0,98.5,32.0,28.0,110.0,-130.0,Utah,2-04-2013,198.0,203.0,203.0,-3.5,-2.0,-22.0
7258,2013,28.0,23.0,23.0,30.0,104.0,1150.0,Charlotte,V,31.0,23.0,8.0,33.0,31.0,118.0,-1900.0,Phoenix,2-04-2013,222.0,214.0,220.0,-14.0,-14.0,-14.0
7259,2013,20.0,30.0,28.0,22.0,105.0,145.0,Denver,V,14.0,30.0,3.5,34.0,22.0,103.0,-165.0,Portland,2-04-2013,208.0,203.5,203.5,-3.0,-3.5,2.0
7260,2013,27.0,29.0,27.0,35.0,118.0,-135.0,Chicago,V,25.0,24.0,1.0,24.0,35.0,108.0,115.0,Seattle,2-04-2013,226.0,193.0,194.0,-0.0,2.0,10.0
7261,2013,35.0,31.0,21.0,26.0,113.0,140.0,Boston,V,36.0,28.0,3.5,28.0,22.0,114.0,-160.0,Cleveland,2-05-2013,227.0,186.0,186.5,-2.0,-3.0,-1.0
7262,2013,25.0,31.0,27.0,13.0,96.0,-130.0,Washington,V,23.0,26.0,1.0,24.0,28.0,101.0,110.0,Philadelphia,2-05-2013,197.0,190.5,190.0,1.0,2.0,-5.0
7263,2013,34.0,25.0,22.0,35.0,116.0,-245.0,SanAntonio,V,36.0,23.0,97.5,9.0,21.0,89.0,205.0,Indiana,2-05-2013,205.0,194.5,193.5,3.5,5.5,27.0
7264,2013,26.0,21.0,28.0,30.0,105.0,-290.0,LALakers,V,27.0,20.0,107.0,24.0,19.0,90.0,240.0,NewJersey,2-05-2013,195.0,203.5,209.0,4.5,6.5,15.0
7265,2013,23.0,27.0,28.0,24.0,102.0,160.0,Milwaukee,V,31.0,23.0,1.0,19.0,24.0,97.0,-190.0,Memphis,2-05-2013,199.0,200.0,194.5,-3.5,-4.5,5.0
7266,2013,29.0,24.0,23.0,19.0,95.0,-175.0,LALakers,V,27.0,18.0,1.0,23.0,30.0,98.0,155.0,Atlanta,2-06-2013,193.0,204.0,203.0,3.0,3.5,-3.0
7267,2013,20.0,18.0,19.0,28.0,85.0,-320.0,SanAntonio,V,15.0,22.0,91.0,21.0,19.0,77.0,260.0,Washington,2-06-2013,162.0,183.5,183.5,2.5,7.0,8.0
7268,2013,24.0,14.0,20.0,26.0,84.0,550.0,NewJersey,V,22.0,25.0,3.5,28.0,25.0,100.0,-750.0,Orlando,2-06-2013,184.0,203.0,201.5,-10.5,-10.5,-16.0
7269,2013,29.0,19.0,33.0,19.0,100.0,300.0,LAClippers,V,25.0,34.0,0.5,25.0,27.0,111.0,-360.0,Boston,2-06-2013,211.0,183.5,185.5,-8.0,-7.5,-11.0
7270,2013,29.0,26.0,20.0,28.0,103.0,135.0,Indiana,V,26.0,29.0,2.5,22.0,23.0,100.0,-155.0,NewYork,2-06-2013,203.0,207.0,207.5,-3.0,-3.5,3.0
7271,2013,22.0,26.0,16.0,31.0,95.0,2200.0,Miami,V,18.0,30.0,10.0,27.0,25.0,100.0,-3000.0,Detroit,2-06-2013,195.0,185.5,186.0,-16.0,-15.5,-5.0
7272,2013,23.0,26.0,22.0,25.0,96.0,1400.0,Milwaukee,V,29.0,24.0,7.5,18.0,36.0,107.0,-2000.0,Dallas,2-06-2013,203.0,188.0,187.0,-14.0,-14.5,-11.0
7273,2013,23.0,33.0,22.0,28.0,118.0,115.0,Utah,V,26.0,15.0,5.5,31.0,34.0,115.0,-135.0,Denver,2-06-2013,233.0,219.0,217.5,-2.0,-2.5,3.0
7274,2013,30.0,33.0,24.0,24.0,132.0,165.0,NewOrleans,V,27.0,28.0,5.0,27.0,29.0,130.0,-190.0,Phoenix,2-06-2013,262.0,215.5,213.5,-6.0,-5.0,2.0
7275,2013,21.0,22.0,22.0,32.0,97.0,210.0,Chicago,V,27.0,22.0,2.0,24.0,27.0,100.0,-250.0,Portland,2-06-2013,197.0,185.5,185.5,-6.0,-6.5,-3.0
7276,2013,25.0,23.0,33.0,24.0,105.0,350.0,Seattle,V,29.0,20.0,5.5,24.0,19.0,92.0,-450.0,Sacramento,2-06-2013,197.0,211.0,211.5,-9.5,-9.0,13.0
7277,2013,24.0,26.0,22.0,12.0,84.0,405.0,Miami,V,30.0,24.0,4.5,21.0,26.0,101.0,-505.0,Philadelphia,2-07-2013,185.0,189.5,193.5,-9.5,-9.5,-17.0
7278,2013,19.0,20.0,20.0,18.0,77.0,200.0,Cleveland,V,23.0,17.0,3.0,32.0,20.0,92.0,-240.0,Houston,2-07-2013,169.0,185.5,184.5,-5.5,-5.5,-15.0
7279,2013,32.0,18.0,27.0,37.0,114.0,800.0,Chicago,V,23.0,24.0,10.0,30.0,31.0,108.0,-1200.0,GoldenState,2-07-2013,222.0,212.5,210.5,-13.0,-12.5,6.0
7280,2013,33.0,31.0,34.0,19.0,117.0,-110.0,LALakers,V,44.0,19.0,106.0,24.0,26.0,113.0,-110.0,Orlando,2-08-2013,230.0,213.0,213.0,-2.0,-0.0,4.0
7281,2013,21.0,29.0,28.0,24.0,102.0,475.0,LAClippers,V,26.0,32.0,3.0,19.0,21.0,98.0,-600.0,Toronto,2-08-2013,200.0,194.5,195.5,-10.0,-9.5,4.0
7282,2013,24.0,22.0,27.0,31.0,104.0,145.0,NewJersey,V,18.0,23.0,3.0,25.0,24.0,90.0,-165.0,Charlotte,2-08-2013,194.0,196.0,194.0,-5.0,-3.5,14.0
7283,2013,18.0,14.0,27.0,29.0,99.0,-310.0,SanAntonio,V,17.0,31.0,95.0,14.0,26.0,93.0,260.0,NewYork,2-08-2013,192.0,185.0,181.0,6.5,7.0,6.0
7284,2013,25.0,34.0,21.0,20.0,100.0,155.0,Cleveland,V,26.0,24.0,4.5,19.0,26.0,95.0,-175.0,Atlanta,2-08-2013,195.0,186.5,186.5,-2.0,-4.0,5.0
7285,2013,18.0,17.0,22.0,25.0,82.0,625.0,Portland,V,27.0,32.0,0.0,22.0,10.0,91.0,-825.0,Detroit,2-08-2013,173.0,180.5,179.5,-11.0,-11.5,-9.0
7286,2013,16.0,24.0,22.0,26.0,88.0,-245.0,Boston,V,18.0,27.0,95.5,21.0,20.0,86.0,205.0,Minnesota,2-08-2013,174.0,189.0,191.0,6.5,5.5,2.0
7287,2013,20.0,18.0,17.0,26.0,81.0,800.0,Memphis,V,20.0,29.0,3.0,29.0,14.0,92.0,-1200.0,Dallas,2-08-2013,173.0,200.0,201.0,-13.0,-12.0,-11.0
7288,2013,23.0,26.0,25.0,25.0,99.0,650.0,Seattle,V,26.0,27.0,6.0,25.0,25.0,103.0,-900.0,Phoenix,2-08-2013,202.0,220.0,218.5,-14.0,-11.5,-4.0
7289,2013,26.0,31.0,30.0,17.0,104.0,-125.0,Utah,V,32.0,26.0,108.5,30.0,29.0,117.0,105.0,Sacramento,2-08-2013,221.0,213.0,211.5,2.0,1.5,-13.0
7290,2013,16.0,31.0,25.0,28.0,100.0,575.0,Washington,V,30.0,26.0,4.0,32.0,23.0,111.0,-725.0,Denver,2-08-2013,211.0,209.0,208.5,-11.0,-11.0,-11.0
7291,2013,20.0,28.0,15.0,30.0,93.0,200.0,Portland,V,20.0,31.0,2.5,20.0,30.0,101.0,-240.0,Indiana,2-09-2013,194.0,197.0,199.0,-2.0,-5.5,-8.0
7292,2013,25.0,15.0,26.0,14.0,80.0,235.0,LAClippers,V,29.0,30.0,93.0,23.0,19.0,101.0,-275.0,Philadelphia,2-09-2013,181.0,193.0,193.5,-7.0,-6.5,-21.0
7293,2013,20.0,22.0,29.0,28.0,99.0,850.0,Memphis,V,22.0,26.0,7.0,33.0,31.0,112.0,-1300.0,NewOrleans,2-09-2013,211.0,203.0,202.5,-13.5,-14.0,-13.0
7294,2013,21.0,10.0,24.0,34.0,89.0,395.0,Atlanta,V,31.0,25.0,94.5,32.0,20.0,108.0,-475.0,Houston,2-09-2013,197.0,182.5,185.0,-8.0,-9.0,-19.0
7295,2013,26.0,22.0,26.0,25.0,99.0,210.0,NewYork,V,25.0,25.0,3.0,31.0,17.0,98.0,-250.0,Milwaukee,2-09-2013,197.0,192.0,192.0,-6.0,-6.0,1.0
7296,2013,22.0,17.0,26.0,22.0,87.0,750.0,Chicago,V,24.0,25.0,4.0,23.0,25.0,97.0,-1100.0,Utah,2-09-2013,184.0,203.0,201.0,-12.0,-12.0,-10.0
7297,2013,19.0,27.0,32.0,24.0,102.0,290.0,Sacramento,V,28.0,23.0,3.0,27.0,27.0,105.0,-350.0,GoldenState,2-09-2013,207.0,223.5,226.5,-7.5,-7.5,-3.0
7298,2013,35.0,28.0,27.0,23.0,113.0,-110.0,Denver,V,24.0,21.0,4.5,19.0,19.0,83.0,-110.0,Cleveland,2-10-2013,196.0,204.5,205.5,-2.0,-0.0,30.0
7299,2013,25.0,26.0,31.0,22.0,104.0,-370.0,LALakers,V,24.0,23.0,104.0,26.0,21.0,94.0,310.0,Miami,2-10-2013,198.0,205.5,208.5,9.0,7.5,10.0
7300,2013,22.0,18.0,21.0,21.0,82.0,-275.0,Dallas,V,21.0,25.0,96.5,31.0,24.0,101.0,235.0,NewJersey,2-10-2013,183.0,188.5,188.5,6.0,6.0,-19.0
7301,2013,13.0,25.0,24.0,25.0,87.0,850.0,Charlotte,V,29.0,26.0,2.5,28.0,30.0,113.0,-1300.0,Detroit,2-10-2013,200.0,187.0,188.0,-13.0,-12.5,-26.0
7302,2013,29.0,22.0,26.0,28.0,105.0,-255.0,Toronto,V,25.0,22.0,97.0,14.0,21.0,82.0,215.0,Minnesota,2-10-2013,187.0,191.0,193.5,5.0,6.0,23.0
7303,2013,23.0,18.0,20.0,29.0,90.0,-140.0,SanAntonio,V,20.0,23.0,90.0,25.0,30.0,98.0,120.0,Boston,2-10-2013,188.0,179.0,177.0,-1.5,2.0,-8.0
7304,2013,21.0,25.0,35.0,26.0,107.0,600.0,Washington,V,27.0,24.0,5.5,34.0,23.0,108.0,-800.0,Phoenix,2-10-2013,215.0,211.0,209.5,-12.5,-11.0,-1.0
7305,2013,25.0,28.0,13.0,10.0,76.0,-145.0,Dallas,V,23.0,27.0,94.5,20.0,14.0,84.0,125.0,Philadelphia,2-11-2013,160.0,187.5,187.5,4.0,2.5,-8.0
7306,2013,20.0,32.0,34.0,32.0,118.0,400.0,Cleveland,V,28.0,27.0,4.5,31.0,25.0,111.0,-500.0,Orlando,2-11-2013,229.0,195.5,197.5,-9.0,-9.0,7.0
7307,2013,27.0,28.0,13.0,25.0,93.0,-110.0,SanAntonio,V,21.0,19.0,3.5,20.0,28.0,88.0,-110.0,Toronto,2-11-2013,181.0,183.5,183.5,1.0,-0.0,5.0
7308,2013,30.0,25.0,22.0,29.0,106.0,-415.0,LALakers,V,22.0,22.0,101.5,25.0,28.0,97.0,345.0,Charlotte,2-11-2013,203.0,209.5,208.5,6.5,8.5,9.0
7309,2013,31.0,20.0,25.0,20.0,96.0,145.0,LAClippers,V,29.0,21.0,2.5,24.0,15.0,89.0,-165.0,Milwaukee,2-11-2013,185.0,190.5,192.0,-4.5,-3.5,7.0
7310,2013,24.0,19.0,19.0,21.0,83.0,305.0,Portland,V,18.0,26.0,4.5,25.0,26.0,95.0,-365.0,Houston,2-11-2013,178.0,184.5,182.0,-7.5,-8.0,-12.0
7311,2013,37.0,35.0,23.0,22.0,117.0,600.0,Washington,V,22.0,33.0,12.5,29.0,36.0,120.0,-800.0,GoldenState,2-11-2013,237.0,213.0,215.5,-8.5,-11.5,-3.0
7312,2013,25.0,30.0,19.0,20.0,94.0,-230.0,Detroit,V,18.0,30.0,90.5,28.0,14.0,90.0,190.0,Atlanta,2-12-2013,184.0,184.5,183.0,5.0,5.0,4.0
7313,2013,21.0,30.0,31.0,22.0,104.0,-175.0,Boston,V,25.0,25.0,103.0,27.0,20.0,97.0,155.0,Indiana,2-12-2013,201.0,199.0,206.5,4.5,4.0,7.0
7314,2013,23.0,34.0,27.0,18.0,114.0,-240.0,Denver,V,32.0,31.0,103.5,15.0,24.0,113.0,200.0,Miami,2-12-2013,227.0,209.5,211.0,5.5,5.5,1.0
7315,2013,16.0,19.0,21.0,32.0,88.0,315.0,Minnesota,V,16.0,22.0,3.5,28.0,26.0,92.0,-375.0,NewJersey,2-12-2013,180.0,189.0,187.0,-6.0,-7.5,-4.0
7316,2013,34.0,25.0,20.0,15.0,94.0,-240.0,Sacramento,V,25.0,29.0,105.5,32.0,21.0,107.0,200.0,Memphis,2-12-2013,201.0,210.5,211.5,4.5,5.5,-13.0
7317,2013,25.0,18.0,29.0,28.0,100.0,-275.0,NewOrleans,V,27.0,23.0,95.5,18.0,18.0,86.0,235.0,Chicago,2-12-2013,186.0,193.5,188.5,5.0,6.5,14.0
7318,2013,18.0,28.0,25.0,41.0,112.0,-155.0,SanAntonio,V,24.0,23.0,87.0,28.0,30.0,105.0,135.0,Cleveland,2-13-2013,217.0,180.5,177.0,2.0,3.5,7.0
7319,2013,21.0,24.0,23.0,20.0,88.0,400.0,Memphis,V,26.0,29.0,2.5,29.0,18.0,102.0,-500.0,Philadelphia,2-13-2013,190.0,196.0,196.0,-10.0,-9.5,-14.0
7320,2013,28.0,20.0,21.0,29.0,98.0,200.0,Denver,V,26.0,22.0,4.0,28.0,33.0,109.0,-240.0,Orlando,2-13-2013,207.0,218.5,218.5,-5.0,-6.0,-11.0
7321,2013,17.0,24.0,22.0,28.0,91.0,450.0,NewJersey,V,30.0,32.0,99.5,30.0,17.0,109.0,-600.0,Toronto,2-13-2013,200.0,192.0,190.0,-9.0,-10.0,-18.0
7322,2013,29.0,22.0,22.0,19.0,98.0,100.0,Atlanta,V,19.0,20.0,3.5,24.0,29.0,100.0,-110.0,Charlotte,2-13-2013,198.0,189.0,193.0,-1.5,-1.0,-2.0
7323,2013,21.0,21.0,10.0,28.0,80.0,475.0,Indiana,V,25.0,30.0,1.5,22.0,19.0,96.0,-650.0,Detroit,2-13-2013,176.0,197.0,198.0,-10.5,-10.0,-16.0
7324,2013,24.0,16.0,32.0,31.0,103.0,340.0,NewYork,V,21.0,32.0,95.5,32.0,26.0,111.0,-440.0,Boston,2-13-2013,214.0,189.0,193.0,-9.0,-8.0,-8.0
7325,2013,31.0,32.0,23.0,25.0,111.0,-280.0,NewOrleans,V,27.0,33.0,97.0,26.0,21.0,107.0,240.0,Milwaukee,2-13-2013,218.0,194.0,191.0,4.5,6.5,4.0
7326,2013,30.0,30.0,39.0,18.0,117.0,-600.0,LALakers,V,21.0,23.0,98.0,24.0,24.0,92.0,450.0,Minnesota,2-13-2013,209.0,201.5,203.0,9.5,10.0,25.0
7327,2013,15.0,28.0,16.0,17.0,76.0,135.0,Portland,V,28.0,26.0,91.5,19.0,23.0,96.0,-155.0,Dallas,2-13-2013,172.0,185.0,180.0,-8.0,-3.0,-20.0
7328,2013,20.0,19.0,22.0,26.0,87.0,400.0,Sacramento,V,35.0,17.0,1.0,27.0,10.0,89.0,-500.0,Houston,2-13-2013,176.0,196.5,199.0,-8.0,-9.5,-2.0
7329,2013,32.0,23.0,35.0,28.0,118.0,130.0,Phoenix,V,38.0,21.0,0.5,28.0,33.0,120.0,-150.0,GoldenState,2-13-2013,238.0,231.5,234.0,-1.5,-3.0,-2.0
7330,2013,27.0,22.0,32.0,31.0,112.0,-280.0,Utah,V,24.0,23.0,106.5,26.0,20.0,93.0,240.0,Seattle,2-13-2013,205.0,208.0,207.5,7.0,7.0,19.0
7331,2013,25.0,20.0,16.0,30.0,91.0,135.0,Washington,V,17.0,15.0,5.5,28.0,29.0,89.0,-155.0,LAClippers,2-13-2013,180.0,194.5,193.0,-3.5,-3.5,2.0
7332,2013,28.0,15.0,20.0,29.0,92.0,-135.0,Miami,V,28.0,20.0,97.0,22.0,29.0,99.0,115.0,Chicago,2-14-2013,191.0,192.0,195.0,-4.0,2.0,-7.0
7333,2013,24.0,29.0,20.0,24.0,97.0,295.0,Dallas,V,23.0,29.0,5.5,25.0,32.0,109.0,-355.0,Phoenix,2-14-2013,206.0,206.0,203.5,-6.5,-7.5,-12.0
7334,2013,23.0,23.0,21.0,23.0,113.0,190.0,NewYork,V,20.0,30.0,2.0,20.0,20.0,100.0,-230.0,Washington,2-19-2013,213.0,197.0,194.0,-6.5,-5.5,13.0
7335,2013,21.0,21.0,24.0,27.0,93.0,-110.0,Houston,V,20.0,16.0,1.5,23.0,26.0,85.0,100.0,Cleveland,2-19-2013,178.0,185.5,184.5,1.0,1.0,8.0
7336,2013,20.0,32.0,31.0,20.0,103.0,220.0,Orlando,V,25.0,20.0,5.5,17.0,23.0,85.0,-260.0,Detroit,2-19-2013,188.0,194.5,195.5,-7.0,-6.5,18.0
7337,2013,17.0,27.0,18.0,26.0,88.0,-150.0,Philadelphia,V,23.0,30.0,91.0,21.0,30.0,104.0,130.0,Minnesota,2-19-2013,192.0,186.0,186.5,3.0,3.0,-16.0
7338,2013,18.0,14.0,17.0,16.0,65.0,600.0,Charlotte,V,13.0,23.0,5.5,18.0,31.0,85.0,-800.0,SanAntonio,2-19-2013,150.0,186.0,185.0,-11.5,-11.0,-20.0
7339,2013,14.0,23.0,32.0,24.0,93.0,500.0,Atlanta,V,32.0,41.0,103.5,24.0,25.0,122.0,-700.0,LALakers,2-19-2013,215.0,205.0,208.0,-10.5,-11.0,-29.0
7340,2013,17.0,19.0,21.0,27.0,84.0,250.0,NewYork,V,37.0,35.0,93.5,30.0,22.0,124.0,-300.0,Philadelphia,2-20-2013,208.0,190.5,192.5,-6.5,-7.0,-40.0
7341,2013,24.0,26.0,32.0,28.0,110.0,145.0,Orlando,V,31.0,33.0,99.5,38.0,25.0,127.0,-165.0,Toronto,2-20-2013,237.0,206.0,205.5,-5.5,-3.5,-17.0
7342,2013,34.0,26.0,19.0,27.0,106.0,-125.0,Cleveland,V,26.0,28.0,1.0,27.0,16.0,97.0,105.0,Indiana,2-20-2013,203.0,202.0,203.5,2.0,1.5,9.0
7343,2013,23.0,21.0,25.0,25.0,102.0,-150.0,Chicago,V,20.0,31.0,98.5,20.0,23.0,110.0,130.0,NewJersey,2-20-2013,212.0,190.5,188.5,1.0,3.0,-8.0
7344,2013,25.0,17.0,22.0,34.0,98.0,-275.0,Detroit,V,29.0,28.0,91.5,24.0,22.0,103.0,235.0,Milwaukee,2-20-2013,201.0,189.0,186.0,6.0,6.5,-5.0
7345,2013,22.0,22.0,20.0,29.0,93.0,155.0,Dallas,V,24.0,23.0,1.0,28.0,29.0,104.0,-175.0,NewOrleans,2-20-2013,197.0,191.5,193.0,-2.0,-4.0,-11.0
7346,2013,32.0,33.0,30.0,35.0,130.0,130.0,LALakers,V,29.0,28.0,4.0,34.0,33.0,124.0,-150.0,Phoenix,2-20-2013,254.0,223.0,223.5,-4.0,-3.0,6.0
7347,2013,26.0,34.0,30.0,17.0,107.0,265.0,Atlanta,V,30.0,32.0,4.5,31.0,26.0,119.0,-315.0,Sacramento,2-20-2013,226.0,199.0,200.5,-5.0,-7.5,-12.0
7348,2013,31.0,16.0,20.0,19.0,86.0,330.0,Memphis,V,21.0,30.0,4.5,31.0,18.0,100.0,-400.0,LAClippers,2-20-2013,186.0,198.0,197.5,-8.0,-8.5,-14.0
7349,2013,29.0,28.0,27.0,33.0,117.0,-155.0,Boston,V,32.0,18.0,1.0,32.0,37.0,119.0,135.0,GoldenState,2-20-2013,236.0,216.0,217.5,1.0,3.0,-2.0
7350,2013,22.0,31.0,21.0,26.0,100.0,-400.0,SanAntonio,V,21.0,32.0,90.5,19.0,27.0,99.0,330.0,Minnesota,2-21-2013,199.0,183.0,179.5,9.0,8.5,1.0
7351,2013,26.0,22.0,27.0,25.0,100.0,525.0,Miami,V,41.0,21.0,2.0,25.0,25.0,112.0,-650.0,Houston,2-21-2013,212.0,187.5,190.0,-12.0,-10.5,-12.0
7352,2013,25.0,16.0,26.0,21.0,88.0,370.0,Seattle,V,23.0,28.0,1.5,19.0,22.0,92.0,-450.0,Portland,2-21-2013,180.0,191.5,191.0,-6.0,-9.0,-4.0
7353,2013,28.0,26.0,30.0,25.0,116.0,-120.0,Sacramento,V,25.0,28.0,100.5,25.0,31.0,115.0,100.0,Charlotte,2-22-2013,231.0,202.5,202.5,2.0,1.0,1.0
7354,2013,27.0,22.0,23.0,31.0,103.0,210.0,NewJersey,V,28.0,22.0,3.5,35.0,28.0,113.0,-250.0,Indiana,2-22-2013,216.0,199.5,203.5,-4.5,-5.5,-10.0
7355,2013,16.0,24.0,26.0,33.0,99.0,240.0,Philadelphia,V,26.0,27.0,98.0,23.0,39.0,115.0,-290.0,Orlando,2-22-2013,214.0,201.5,203.0,-7.5,-7.0,-16.0
7356,2013,24.0,18.0,23.0,24.0,89.0,145.0,Washington,V,23.0,20.0,2.0,24.0,23.0,90.0,-165.0,Cleveland,2-22-2013,179.0,189.0,188.0,-2.5,-3.5,-1.0
7357,2013,21.0,32.0,22.0,24.0,99.0,-215.0,Toronto,V,12.0,40.0,97.0,29.0,22.0,103.0,185.0,NewYork,2-22-2013,202.0,198.5,197.0,5.0,5.0,-4.0
7358,2013,22.0,33.0,32.0,34.0,121.0,-190.0,Denver,V,33.0,35.0,102.5,33.0,34.0,135.0,160.0,Chicago,2-22-2013,256.0,208.5,208.5,2.5,4.0,-14.0
7359,2013,29.0,22.0,31.0,18.0,100.0,155.0,Houston,V,24.0,11.0,6.0,23.0,22.0,80.0,-175.0,NewOrleans,2-22-2013,180.0,188.0,190.0,-4.5,-4.0,20.0
7360,2013,35.0,11.0,28.0,26.0,100.0,850.0,Milwaukee,V,33.0,32.0,2.0,35.0,27.0,127.0,-1300.0,Detroit,2-22-2013,227.0,187.5,190.5,-11.5,-12.5,-27.0
